cik_str,symbol,name,cik
1734427,CRUCF,Colibri Resource Corp,1734427
1957413,CJET,"Chijet Motor Company, Inc.",1957413
1506492,NUWE,"Nuwellis, Inc.",1506492
1775734,BENF,Beneficient,1775734
1107280,OVTZ,OCULUS INC.,1107280
866439,DPLS,"DarkPulse, Inc.",866439
1520118,MWAI,"MedWellAI, Inc.",1520118
1682265,ONAR,Onar Holding Corp,1682265
1108248,KNOS,KRONOS ADVANCED TECHNOLOGIES INC,1108248
1696025,KCRD,"Kindcard, Inc.",1696025
1284237,ABCFF,ABACUS MINING & EXPLORATION CORP,1284237
882361,APTOF,Aptose Biosciences Inc.,882361
1716621,VTAK,"Catheter Precision, Inc.",1716621
1873722,BBLR,Bubblr Inc.,1873722
932021,GTLL,GLOBAL TECHNOLOGIES LTD,932021
1823375,TOBAF,TAAT Global Alternatives Inc.,1823375
814926,CAPC,"CAPSTONE COMPANIES, INC.",814926
1825349,CHSN,Chanson International Holding,1825349
1613979,ZPHYF,ZEPHYR MINERALS LTD.,1613979
850033,BPPTU,BP PRUDHOE BAY ROYALTY TRUST,850033
1854257,TBLLF,Tombill Mines Ltd,1854257
1801834,PRFX,PAINREFORM LTD.,1801834
1978151,DGTEF,Eat & Beyond Global Holdings Inc.,1978151
764897,BRST,"Broad Street Realty, Inc.",764897
1347242,LIPO,LIPELLA PHARMACEUTICALS INC.,1347242
1376231,VPRB,"VPR Brands, LP.",1376231
1996586,CNRCF,Canter Resources Corp.,1996586
1984014,BLMZ,Harrison Global Holdings Inc.,1984014
862668,ESMC,ESCALON MEDICAL CORP,862668
1741534,UOKA,MDJM LTD,1741534
1885408,JFBR,Jeffs' Brands Ltd,1885408
1680637,NRRWF,Nuran Wireless Inc.,1680637
1873213,BRWC,Birdie Win Corp,1873213
849997,FECOF,FEC Resources Inc.,849997
1854275,ZCAR,"Zoomcar Holdings, Inc.",1854275
1588084,TANH,TANTECH HOLDINGS LTD,1588084
1752372,EZOO,Ezagoo Ltd,1752372
1415758,NVSGF,Nevada Sunrise Metals Corp.,1415758
1133192,VPER,VIPER NETWORKS INC,1133192
1543637,NUMD,"Nu-Med Plus, Inc.",1543637
1674227,WORX,SCWorx Corp.,1674227
1043150,EEGI,"Eline Entertainment Group, Inc.",1043150
895464,YBGJ,Yubo International Biotech Ltd,895464
1887673,WLDS,Wearable Devices Ltd.,1887673
1885827,VRAX,Virax Biolabs Group Ltd,1885827
1308027,VYST,Vystar Corp,1308027
1622244,OWPC,"One World Products, Inc.",1622244
1644963,ATXI,"AVENUE THERAPEUTICS, INC.",1644963
1128189,PKTX,"ProtoKinetix, Inc.",1128189
1220754,MODVQ,ModivCare Inc,1220754
1711012,AIHS,Senmiao Technology Ltd,1711012
1717695,VRRCF,VR Resources Ltd.,1717695
1066130,LINMF,Linear Minerals Corp,1066130
1643721,LBUY,"LEAFBUYER TECHNOLOGIES, INC.",1643721
1576197,SENR,"Strategic Environmental & Energy Resources, Inc.",1576197
768408,CYAN,CYANOTECH CORP,768408
1338929,AHRO,"Authentic Holdings, Inc.",1338929
1951067,CISS,C3is Inc.,1951067
1346022,ENRT,Enertopia Corp.,1346022
1704287,BJDX,"Bluejay Diagnostics, Inc.",1704287
1985062,PBM,PSYENCE BIOMEDICAL LTD.,1985062
1058623,CMLS,CUMULUS MEDIA INC,1058623
1082733,VISM,"VISIUM TECHNOLOGIES, INC.",1082733
1409197,BSPK,"Bespoke Extracts, Inc.",1409197
1511820,STEK,Stemtech Corp,1511820
1821424,UK,Ucommune International Ltd,1821424
1615219,SLRX,"Salarius Pharmaceuticals, Inc.",1615219
1080448,PGOL,PATRIOT GOLD CORP,1080448
1599117,MNTR,"Mentor Capital, Inc.",1599117
1776073,CBDL,CBD Life Sciences Inc.,1776073
1753391,QSJC,"TANCHENG GROUP CO., LTD.",1753391
1784058,PNYG,Pony Group Inc.,1784058
1896212,CDT,CDT Equity Inc.,1896212
1530746,KAYS,"Kaya Holdings, Inc.",1530746
1440799,MMEX,MMEX Resources Corp,1440799
1455684,TPICQ,"TPI COMPOSITES, INC",1455684
109657,GTBP,"GT Biopharma, Inc.",109657
2040753,XONI,"Xtreme One Entertainment, Inc.",2040753
1636051,FUST,FUSE GROUP HOLDING INC.,1636051
1386044,FHLD,"Freedom Holdings, Inc.",1386044
1809616,UPC,Universe Pharmaceuticals INC,1809616
1802450,MSPR,"MSP Recovery, Inc.",1802450
1081938,CPMD,"CANNAPHARMARX, INC.",1081938
1922639,OILCF,Permex Petroleum Corp,1922639
1611046,IDVV,International Endeavors Corp,1611046
1346917,GNTOF,GENTOR RESOURCES INC.,1346917
1566826,LGMK,"LogicMark, Inc.",1566826
1172069,PTOS,"P2 Solar, Inc.",1172069
1761510,TLLTF,TILT Holdings Inc.,1761510
1703292,KNDYF,KENADYR METALS CORP,1703292
1495648,BDCC,Blackwell 3D Construction Corp.,1495648
1947861,NMHI,Nature's Miracle Holding Inc.,1947861
1424404,WOLV,Wolverine Resources Corp.,1424404
1199392,EGMCF,EMERGENT METALS CORP.,1199392
1025771,WHLT,CHASE PACKAGING CORP,1025771
1471781,GTCH,GBT Technologies Inc.,1471781
1420924,ADTI,"Adapti, Inc.",1420924
1911467,CRCE,"Circle Energy, Inc./NV",1911467
946486,WINT,WINDTREE THERAPEUTICS INC /DE/,946486
1603345,AGTX,Agentix Corp.,1603345
1703073,VIVC,VIVIC CORP.,1703073
856984,USAQ,"QHSLab, Inc.",856984
1060888,LQWC,LIFEQUEST WORLD CORP.,1060888
1680132,CSUI,CANNABIS SUISSE CORP.,1680132
1485074,FRZT,"Freeze Tag, Inc.",1485074
764630,SPEV,SHOREPOWER TECHNOLOGIES INC.,764630
1618835,EVFM,"Evofem Biosciences, Inc.",1618835
1585380,INKW,"Greene Concepts, Inc",1585380
1514443,AGSS,"AMERIGUARD SECURITY SERVICES, INC.",1514443
1081188,GEGP,GOLD ENTERTAINMENT GROUP INC,1081188
1869974,OCEA,"Ocean Biomedical, Inc.",1869974
1605331,ABQQ,AB INTERNATIONAL GROUP CORP.,1605331
1917817,SYGCF,Sylla Gold Corp.,1917817
1499961,BINI,"BOLLINGER INNOVATIONS, INC.",1499961
1536811,THURF,Thunderstruck Resources Ltd.,1536811
1790320,MSTH,Mystic Holdings Inc./NV,1790320
1935688,LEBGF,Legible Inc.,1935688
1607004,MRNJ,"METATRON APPS, INC.",1607004
1143994,MRPT,MACREPORT NET INC,1143994
915661,GRLF,GREEN LEAF INNOVATIONS INC,915661
1971260,CLDVF,Cloud3 Ventures Inc.,1971260
79661,PRSI,PORTSMOUTH SQUARE INC,79661
1813603,HSTA,Hestia Insight Inc.,1813603
1995194,PITEF,Heramba Electric plc,1995194
1763660,SEAV,SEATech Ventures Corp.,1763660
1563577,GRTX,"Galera Therapeutics, Inc.",1563577
1747661,ZNB,Zeta Network Group,1747661
1109486,EDXC,Endexx Corp,1109486
1533357,DTII,DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,1533357
1611746,SPRC,SciSparc Ltd.,1611746
1130781,NBBI,NEURALBASE AI LTD.,1130781
1750777,HWKE,"Hawkeye Systems, Inc.",1750777
1801602,SBIG,"SpringBig Holdings, Inc.",1801602
912544,NSTM,NovelStem International Corp.,912544
1349706,TOGI,"TurnOnGreen, Inc.",1349706
1518336,DREM,Dream Homes & Development Corp.,1518336
1761696,CRKN,Crown Electrokinetics Corp.,1761696
1463361,UNBX,"Unity Biotechnology, Inc.",1463361
1651992,ASFT,"Appsoft Technologies, Inc.",1651992
1703625,BLIS,"NAPC Defense, Inc.",1703625
1609258,PTCO,PetroGas Co,1609258
1877430,ETUGF,E2Gold Inc.,1877430
1815903,PTPI,"Petros Pharmaceuticals, Inc.",1815903
1502758,NULGF,NuLegacy Gold Corp,1502758
1586554,CBDY,Target Group Inc.,1586554
1355790,ISCO,International Stem Cell CORP,1355790
1392449,GPLB,Green Planet Bio Engineering Co. Ltd.,1392449
1127475,DBMM,"Digital Brand Media & Marketing Group, Inc.",1127475
1370816,FBCD,"FBC Holding, Inc.",1370816
1859007,ZVSA,"ZyVersa Therapeutics, Inc.",1859007
1496383,ILUS,Ilustrato Pictures International Inc.,1496383
278165,OMQS,OMNIQ Corp.,278165
1679817,OZSC,"OZOP ENERGY SOLUTIONS, INC.",1679817
1806904,EZGO,EZGO Technologies Ltd.,1806904
1763329,AIBT,"AIBOTICS, INC.",1763329
1454742,GMER,"GOOD GAMING, INC.",1454742
1955104,ZAPPF,Zapp Electric Vehicles Group Ltd,1955104
1731289,NKLAQ,Nikola Corp,1731289
1751058,OVATF,OVATION SCIENCE INC.,1751058
1973368,SVUHF,SRIVARU Holding Ltd,1973368
1680513,IPTNF,IMPACT ANALYTICS INC.,1680513
1419559,CAMG,"CAM GROUP, INC.",1419559
1413891,HWNI,"HIGH WIRE NETWORKS, INC.",1413891
1760026,RMTG,Regenerative Medical Technology Group Inc.,1760026
1358654,RMESF,"RED METAL RESOURCES, LTD.",1358654
824416,QPRC,QUEST PATENT RESEARCH CORP,824416
720762,NIMU,NON INVASIVE MONITORING SYSTEMS INC /FL/,720762
1530425,ARRT,"Artisan Consumer Goods, Inc.",1530425
1899658,WLGSF,"WANG & LEE GROUP, Inc.",1899658
1061040,NGCG,"New Generation Consumer Group, Inc.",1061040
720875,DYNT,DYNATRONICS CORP,720875
1404593,MDCE,Medical Care Technologies Inc.,1404593
1401835,SRGZ,Star Gold Corp.,1401835
1817232,HGAS,Global Gas Corp,1817232
1335288,REOS,ReoStar Energy CORP,1335288
1085277,SKVI,"SKINVISIBLE, INC.",1085277
822370,EMMA,"Emmaus Life Sciences, Inc.",822370
1922335,SYRA,Syra Health Corp,1922335
1100788,ILST,INTERNATIONAL STAR INC,1100788
1619227,CLOW,"Cloudweb, Inc.",1619227
1497130,VNTH,"Nano Mobile Healthcare, Inc.",1497130
1872812,TCBPY,TC BioPharm (Holdings) plc,1872812
799698,LADX,LadRx Corp,799698
2079180,PRTX,Parataxis Holdings Inc.,2079180
1680689,NRHI,"Natural Resource Holdings, Inc.",1680689
794998,SETO,SETO HOLDINGS INC,794998
2024283,PAPA,Papa Medical Inc.,2024283
1583771,HEPA,"Hepion Pharmaceuticals, Inc.",1583771
890725,GSAC,GELSTAT CORP,890725
1794942,SKFG,"Stark Focus Group, Inc.",1794942
1427644,SLDC,"Solidus Communications, Inc.",1427644
1888151,FMTOF,Femto Technologies Inc.,1888151
1407704,BOTY,"LINGERIE FIGHTING CHAMPIONSHIPS, INC.",1407704
1284454,NFSN,"Nongfu Shop Digital New Retail Co., Ltd",1284454
1445467,AVPMF,AVRUPA MINERALS LTD.,1445467
1133818,BPTH,"BIO-PATH HOLDINGS, INC.",1133818
352991,AOXY,ADVANCED OXYGEN TECHNOLOGIES INC,352991
1356914,ECPL,ECOPLUS INC,1356914
1854183,COSG,Orion Bliss Corp.,1854183
1084475,NIHK,"Video River Networks, Inc.",1084475
1733950,EVLLF,EnviroMetal Technologies Inc.,1733950
1517389,JFIL,"Jubilant Flame International, Ltd",1517389
1416876,FCHS,"First Choice Healthcare Solutions, Inc.",1416876
1661600,SATT,SATIVUS TECH CORP.,1661600
1741220,CWPE,CW Petroleum Corp,1741220
1696411,CCCP,Crona Corp.,1696411
1555017,SKYI,"Sky Century Investment, Inc.",1555017
1730773,BSFC,Blue Star Foods Corp.,1730773
820771,GFMH,Goliath Film & Media Holdings,820771
1990446,GRPS,"Trans American Aquaculture, Inc",1990446
1589150,RGBP,Regen BioPharma Inc,1589150
1061027,VIRX,"Viracta Therapeutics, Inc.",1061027
1064722,GMPW,GIVEMEPOWER CORP,1064722
1098462,MTLK,METALINK LTD,1098462
1788841,MCOM,micromobility.com Inc.,1788841
1601936,CYTOF,Altamira Therapeutics Ltd.,1601936
1404804,OMTK,Omnitek Engineering Corp,1404804
1132509,NNAX,New Momentum Corp.,1132509
918573,GRVE,GROOVE BOTANICALS INC.,918573
1964021,NCNCF,noco-noco Inc.,1964021
1733298,QTTOY,Qutoutiao Inc.,1733298
1725911,NBND,NetBrands Corp.,1725911
1575142,BDPT,"BIOADAPTIVES, INC.",1575142
1981462,LDTCF,LeddarTech Holdings Inc.,1981462
1907622,ESHSF,Eddy Smart Home Solutions Ltd.,1907622
1290658,ITOX,"IIOT-OXYS, Inc.",1290658
1722969,NXUR,"Nxu, Inc.",1722969
1729944,BACK,"IMAC Holdings, Inc.",1729944
1695473,GCAN,"Greater Cannabis Company, Inc.",1695473
1978165,LITSF,LITHOS GROUP LTD.,1978165
1460602,ORGS,Orgenesis Inc.,1460602
1624517,FRQN,"Frequency Holdings, Inc",1624517
1880431,VHAI,Vocodia Holdings Corp,1880431
1084937,GREH,Green Rain Energy Holdings Inc.,1084937
1136174,OTRKQ,"Ontrak, Inc.",1136174
1812360,FOXO,FOXO TECHNOLOGIES INC.,1812360
1991946,CGBSF,Crown LNG Holdings Ltd,1991946
1710495,PNXP,PINEAPPLE EXPRESS CANNABIS Co,1710495
1497230,FYNN,Fyntechnical Innovations Inc,1497230
1796129,VINC,"Vincerx Pharma, Inc.",1796129
1877461,CBDW,1606 CORP.,1877461
1068689,ATDS,"Data443 Risk Mitigation, Inc.",1068689
1230524,LEEN,"Leopard Energy, Inc.",1230524
1375793,MLRT,"Metalert, Inc.",1375793
1227282,SPOWF,Strata Power Corp,1227282
1609139,INND,"INNERSCOPE HEARING TECHNOLOGIES, INC.",1609139
1734262,CTKYY,CooTek(Cayman)Inc.,1734262
1145898,CWNOF,CHINESEWORLDNET COM INC,1145898
1584480,GTIC,"Greentech Innovations, Inc.",1584480
1062506,ALDA,ATLANTICA INC,1062506
813716,CIRX,CIRTRAN CORP,813716
1914818,STBXF,Starbox Group Holdings Ltd.,1914818
2064953,SOLS,"Solstice Advanced Materials, LLC",2064953
1772695,NOVAQ,Sunnova Energy International Inc.,1772695
1343009,CNBX,CNBX Pharmaceuticals Inc.,1343009
1803096,STRG,"STARGUIDE GROUP, INC.",1803096
790273,CONC,CONECTISYS CORP,790273
2074697,FCRS,FutureCrest Acquisition Corp.,2074697
2004385,FGO,FG Holdings Ltd,2004385
2046919,RNBW,Rainbow Capital Holdings Ltd,2046919
2024258,POAS,Phaos Technology (Cayman) Holdings Ltd,2024258
1912966,RGNT,REGENTIS BIOMATERIALS LTD.,1912966
2047177,CHEC,Chenghe Acquisition III Co.,2047177
1702015,AIDG,"AIS Holdings Group, Inc.",1702015
2081909,SBXE,SilverBox Corp V,2081909
2032887,PDYTY,PT Dayamitra Telekomunikasi Tbk/ADR,2032887
2075141,VSGRY,VusionGroup,2075141
1357660,GJT,"STRATS(SM) Trust for Allstate Corp Securities, Series 2006-3",1357660
1916101,OBNB,Osprey BNB Chain Trust,1916101
2060217,HZRBY,"Horizon Robotics, Inc./ADR",2060217
1356284,GJS,"STRATS(SM) Trust for Goldman Sachs Group Securities, Series 2006-2",1356284
1958489,CRGT,"Cortigent, Inc.",1958489
2047713,DTDT,DT House Ltd,2047713
1987189,SLGB,Smart Logistics Global Ltd,1987189
1984192,RSHL,Rise Smart Group Holdings Ltd,1984192
2082141,AVVSY,Avio S.p.A./ADR,2082141
2035992,MCTA,Charming Medical Ltd,2035992
2063417,MREGY,Meridian Energy Ltd/ADR,2063417
1343491,GJP,"STRATS(SM) TRUST FOR DOMINION RESOURCES, INC. SECURITIES, SERIES 2005-6",1343491
2073901,TMKVY,Tamarack Valley Energy Ltd./ADR,2073901
2073620,PAEXY,Parex Resources Inc./ADR,2073620
1846839,STKE,SOL Strategies Inc.,1846839
1997081,AICLY,"Asahi Intecc Co., Ltd./ADR",1997081
2020737,CBRA,"Caring Brands, Inc.",2020737
2012855,ILPLF,Island Pharmaceuticals Ltd,2012855
1934807,NXFTY,Next Fifteen Communications Group plc/ADR,1934807
2062807,MNZLY,Mercury NZ Ltd./ADR,2062807
2033684,SQEI,"Squirrel Enlivened International Co., Ltd",2033684
2073972,SSRLY,Sienna Senior Living Inc./ADR,2073972
2046462,OTSA,OTSAW Ltd,2046462
2065282,ACMIF,Allied Critical Metals Corp.,2065282
1000377,VBREY,Vibra Energia S.A./ADR,1000377
2068711,CSC,CSC Collective Holdings Ltd,2068711
2055896,GFCHY,Georg Fischer AG/ADR,2055896
2014337,NPT,Texxon Holding Ltd,2014337
2031760,VROYF,Vizsla Royalties Corp.,2031760
2083221,SPIIY,SPIE SA/ADR,2083221
2082876,FHFFY,Foshan Haitian Flavouring & Food Co Ltd./ADR,2082876
2064381,THCLY,"Toho Co., Ltd./ADR",2064381
2053383,KXIAY,Kioxia Holdings Corporation/ADR,2053383
2053115,YLY,Zi Yun Dong Fang Ltd,2053115
1284143,JBK,LEHMAN ABS CORP GOLDMAN SACHS CAP 1 SEC BACKED SER 2004-6,1284143
2059986,ONWRY,Onward Medical N.V./ADR,2059986
1582820,IPSAY,IPSOS/ADR,1582820
2067016,HAMA,HAMA Intelligence Ltd,2067016
2051985,IRHO,Iron Horse Acquisitions Corp. II,2051985
1981546,CBK,"Commercial Bancgroup, Inc.",1981546
2013100,VTEK,VISTEK LTD,2013100
2027330,SGIHY,"Sugi Holdings Co., Ltd./ADR",2027330
2067715,ALD,"Altech Digital Co., Ltd.",2067715
2007358,SKNGY,SKAN Group AG/ADR,2007358
1283337,KTN,STRUCTURED PRODUCTS CORP CRED ENHANCE CORTS TR FOR AON CAP A,1283337
2073655,TPZEY,Topaz Energy Corp./ADR,2073655
2016864,MPJS,MPJS Group Ltd,2016864
2072563,SAPUY,Saputo Inc./ADR,2072563
1838003,EMI,"Encore Medical, Inc.",1838003
2070887,CRAC,Crown Reserve Acquisition Corp. I,2070887
2078653,RNGT,Range Capital Acquisition Corp II,2078653
1291313,GEHDF,Great Eastern Holdings Ltd,1291313
1600222,PXED,"AP VIII Queso Holdings, L.P.",1600222
2069821,BGHL,BILLION GROUP HOLDINGS Ltd,2069821
2073615,ELFTY,Element Fleet Management Corp./ADR,2073615
2000208,KPL,Kepler Group Ltd,2000208
2070457,XXI,"Twenty One Capital, Inc.",2070457
2022469,NRYCF,Nations Royalty Corp.,2022469
1286405,GJH,STRATS SM TRUST FOR U S CELL CORP SEC SERIES 2004 6,1286405
2030277,LFS,"LEIFRAS Co., Ltd.",2030277
2079706,MBSHY,"Mitsubishi Gas Chemical Company, Inc./ADR",2079706
2075474,GGRPY,GPT Group/ADR,2075474
2073153,HYNE,"Hoyne Bancorp, Inc.",2073153
2045872,BSOL,Bitwise Solana Staking ETF,2045872
2034767,UHP,Ultra High Point Holdings Ltd,2034767
2053475,TTEI,TDE GROUP Ltd,2053475
2033738,GTSG,GATES GROUP Inc.,2033738
2069858,APEX,APEX Global Solutions Ltd,2069858
1945166,MECPF,MUSTANG ENERGY CORP.,1945166
2021880,HMH,HMH Holding Inc,2021880
2073553,AIIA,AI Infrastructure Acquisition Corp.,2073553
1997950,INHI,Unitrend Entertainment Group Ltd,1997950
2075036,EVON,EvoNexus Group LTD,2075036
2043392,SIBO,SIBO HOLDING Ltd,2043392
2071913,GBNXY,Gibson Energy Inc/ADR,2071913
1999474,DTZNY,Dotz Nano Limited/ADR,1999474
2030632,PMHMY,Perfect Medical Health Management Ltd./ADR,2030632
1972589,TDGGF,TDG Gold Corp.,1972589
1633369,CAST,"FreeCast, Inc.",1633369
2070570,RECCY,Reece Limited/ADR,2070570
1920576,MIMDF,MiMedia Holdings Inc.,1920576
2065485,JXAMY,JX Advanced Metals Corporation/ADR,2065485
1996419,FSTGY,Fastighets AB Balder/ADR,1996419
1889791,INNP,INNOCAN PHARMA Corp,1889791
2071350,YMXK,CHARMING WOW INC,2071350
2034300,DDHLY,Digital Domain Holdings Limited/ADR,2034300
2037427,GXRP,Grayscale XRP Trust,2037427
2071881,TRMOY,Tourmaline Oil Corp/ADR,2071881
2010218,AAS,Antharas Inc,2010218
1852023,MANA,Grayscale Decentraland Trust (MANA),1852023
2078570,AMTU,"AMATUHI HOLDINGS, INC.",2078570
2034723,YDDL,One & one Green Technologies. INC,2034723
2058007,ECST,ECST Holdings Ltd,2058007
1562805,XZJCF,Mitsui Kinzoku Co Ltd./ADR,1562805
2073643,METRY,METRO INC./ADR,2073643
2041208,TREO,Plum III Merger Corp.,2041208
2055510,GDOG,Grayscale Dogecoin Trust (DOGE),2055510
2063671,GRCPY,Canal Plus SA/ADR,2063671
2011589,MOGMF,Mogotes Metals Inc.,2011589
1294808,PYT,PPLUS Trust Series GSC-2,1294808
2078482,LBKX,BoluoC Acquisition Corp,2078482
2042556,SPGNY,Springer Nature AG & Co. KGaA/ADR,2042556
2055337,ASBHY,"Asahi Group Holdings, Ltd./ADR",2055337
2074409,QSOL,Invesco Galaxy Solana ETF,2074409
1852040,GBAT,Grayscale Basic Attention Token Trust (BAT),1852040
2080003,MLIZY,MELIUZ S.A.,2080003
2078895,ASKRY,Asker Healthcare Group AB/ADR,2078895
1516535,MROSY,Melrose Industries Plc/ADR,1516535
2054964,AFA,FARLONG HOLDING Corp,2054964
1852024,GLIV,Grayscale Livepeer Trust (LPT),1852024
2002979,FOMTF,"Formation Metals, Inc.",2002979
1584273,SNROY,"Sanrio Company, Ltd./ADR",1584273
2059729,TMRD,Timber Road Acquisition Corp,2059729
2004340,SYNSY,Syensqo SA/ADR,2004340
1770069,MPLT,"MapLight Therapeutics, Inc.",1770069
2007360,PRDIY,Paradox Interactive AB/ADR,2007360
2081300,SSAC,SPACSphere Acquisition Corp.,2081300
2071897,PKIUY,Parkland Corp/ADR,2071897
2048271,WSHP,WeShop Holdings Ltd,2048271
2066899,CADV,Club Versante Group Ltd,2066899
2046098,ALEUY,ALLEGRO.EU SA/ADR,2046098
2035313,LHI,Living Homeopathy International Ltd.,2035313
2063675,LSHGY,Louis Hachette Group/ADR,2063675
2064551,GST,Ga Sai Tong Enterprise Ltd,2064551
2063116,SCSXY,SCSK Corporation/ADR,2063116
1852753,TSLVF,TIER ONE SILVER INC.,1852753
2084948,HBAR,Grayscale Hedera Trust ETF,2084948
1976870,BRBF,BRB Foods Inc.,1976870
2085236,AMVOY,AUMOVIO SE,2085236
2058976,RIKU,RIKU DINING GROUP Ltd,2058976
2071868,JHPCY,"Jiangsu Hengrui Pharmaceuticals Co., Ltd./ADR",2071868
2027166,NSNFY,"Nissin Foods Holdings Co., Ltd./ADR",2027166
2073819,JSTT,"Nihon Shintatsu Co., Ltd.",2073819
2020089,GDEL,Global Development Engineering Co Ltd,2020089
2046216,BTFT,Beta FinTech Holdings Ltd,2046216
2067602,SSTR,Solar Strategy Holdings Ltd,2067602
2066600,SCBXY,SCB X Public Co Ltd,2066600
2077146,OBICY,"OBIC Co., Ltd./ADR",2077146
1994238,BORMF,Borealis Mining Co Ltd,1994238
2057757,DBIM,Dbim Holdings Ltd,2057757
2020455,ETH,Grayscale Ethereum Mini Trust ETF,2020455
1405528,USL,"United States 12 Month Oil Fund, LP",1405528
1460235,PPLT,abrdn Platinum ETF Trust,1460235
1503658,LVDW,"Winning Catering Group, Inc.",1503658
1838028,HODL,VanEck Bitcoin ETF,1838028
1767057,OBTC,Osprey Bitcoin Trust,1767057
2078856,HYPS,Hyperliquid Strategies Inc,2078856
1383151,UUP,Invesco DB US Dollar Index Bullish Fund,1383151
2033522,BTAB,IWAC Holding Co Inc.,2033522
2033615,MGNO,"Magnolia Bancorp, Inc.",2033615
1725210,ETHE,Grayscale Ethereum Trust ETF,1725210
2009233,AGRZ,Agroz Inc.,2009233
2081125,DNMX,Dynamix Corp III,2081125
2076192,WSTN,Westin Acquisition Corp,2076192
1459862,PALL,abrdn Palladium ETF Trust,1459862
1610718,ODRS,"Outdoor Specialty Products, Inc.",1610718
1896036,EIIA,Eagle Point Institutional Income Fund,1896036
1353612,FXC,Invesco CurrencyShares Canadian Dollar Trust,1353612
2080023,VACI,Viking Acquisition Corp I,2080023
1489300,ZLME,Zhanling International Ltd,1489300
2064355,BCSS,Bain Capital GSS Investment Corp.,2064355
2074872,KRSP,Rice Acquisition Corp 3,2074872
1405513,UNL,"United States 12 Month Natural Gas Fund, LP",1405513
2060614,XPD,Xpand Boom Technology Inc.,2060614
1403528,OAK-PA,"Brookfield Oaktree Holdings, LLC",1403528
1985840,DEFI,Tidal Commodities Trust I,1985840
2087447,ZKP,Lafayette Digital Acquisition Corp. I,2087447
1806905,ALEH,ALE Group Holding Ltd,1806905
2015034,BTC,Grayscale Bitcoin Mini Trust ETF,2015034
1750153,GOEVQ,Canoo Inc.,1750153
1879270,TCRG,Cannaisseur Group Inc.,1879270
1046179,TSM,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,1046179
2083125,FTW,Prometheus PubCo Inc.,2083125
2059165,SSEA,STARRY SEA ACQUISITION CORP,2059165
1898604,VSTD,Vestand Inc.,1898604
1812286,VCRDX,Harrison Street Infrastructure Income Fund,1812286
1413745,YDKG,Yueda Digital Holding,1413745
1450923,SGOL,abrdn Gold ETF Trust,1450923
2079106,LAFA,LaFayette Acquisition Corp.,2079106
2073340,TLNC,Talon Capital Corp.,2073340
2076427,LATA,Galata Acquisition Corp. II,2076427
1995569,QETH,Invesco Galaxy Ethereum ETF,1995569
2076616,TDWD,Tailwind 2.0 Acquisition Corp.,2076616
2075888,TDST,Thunderstone Acquisition Corp,2075888
1756404,PDSRX,Principal Real Asset Fund,1756404
1124959,XSIAX,VOYA CREDIT INCOME FUND,1124959
1566610,TONX,TON Strategy Co,1566610
2070602,HVMC,Highview Merger Corp.,2070602
1720265,ZCSH,Grayscale Zcash Trust (ZEC),1720265
1852317,FBTC,Fidelity Wise Origin Bitcoin Fund,1852317
2013744,ETHW,Bitwise Ethereum ETF,2013744
1690437,BAR,GraniteShares Gold Trust,1690437
1546652,OUNZ,VanEck Merk Gold ETF,1546652
2000046,FETH,Fidelity Ethereum Fund,2000046
1530766,STEX,Streamex Corp.,1530766
2000638,ETHA,iShares Ethereum Trust ETF,2000638
2075310,BLZR,Trailblazer Acquisition Corp.,2075310
1901297,ZRCN,ZRCN Inc.,1901297
1009919,IVHI,"Invech Holdings, Inc.",1009919
2085932,CLSO,Climate Transition Special Opportunities SPAC I,2085932
1353614,FXA,Invesco CurrencyShares Australian Dollar Trust,1353614
1841175,BRRR,CoinShares Bitcoin ETF,1841175
68622,CTBB,QWEST CORP,68622
1846253,OABIW,"OmniAb, Inc.",1846253
2039072,DAVI,DAVION HEALTHCARE PLC,2039072
1052354,MADL,MAN AHL DIVERSIFIED I LP,1052354
1850391,BTCW,WisdomTree Bitcoin Fund,1850391
1855781,BTCO,Invesco Galaxy Bitcoin ETF,1855781
1958928,CTWO,COTWO ADVISORS PHYSICAL EUROPEAN CARBON ALLOWANCE TRUST,1958928
1840416,SSM,Sono Group N.V.,1840416
1872066,MIBE,MIAMI BREEZE CAR CARE INC,1872066
1348952,ELC,"ENTERGY LOUISIANA, LLC",1348952
2071778,FRMI,Fermi LLC,2071778
1740604,BTGO,"BITGO HOLDINGS, INC.",1740604
2052053,PWRL,Powerlaw Corp.,2052053
2083137,DOT,Grayscale Polkadot Trust ETF,2083137
2044863,TKMTY,"Tokyo Metro Co., Ltd./ADR",2044863
1075822,NHFLF,NORTHFIELD CAPITAL CORP,1075822
2065660,DNCLY,"DeNA Co., Ltd./ADR",2065660
2080711,ZSSK,ZHONGSHANG TECHNOLOGY INC,2080711
1969729,RCWBY,Rockwool A/S/ADR,1969729
2065707,HIFI,Hillhouse Frontier Holdings Inc.,2065707
